Data,Label,Hard_Word_Ratio
ক্রোস ফায়ার দেওয়া হোক এইসব জানোয়ার অমানুষদের ,2,0.2857142857142857
তোমার গুসটি চুদি খানকির পোলা ,2,0.2
"ইদানিং অবশ্য জিম করি । কিন্তু জিম করছি স্বাস্থ্য কমানোর জন্য না , নিজেকে আরও ফিট করে তুলতে ",1,0.2222222222222222
"নোয়াখালী মাইজদী হাসপাতাল রোডের , হাসপাতাল গুলাতে একবার গেলে ভালো হতো ",1,0.36363636363636365
"সত্যিই ভুটানের মনোরম পরিবেশে যে কেউই আনন্দিত হবে । যাঁদের গায়ে রোগের প্রকোপ । ; অর্থাৎ । , ব্লাড প্রেসার , হই প্রেসার , সুগার । প্রভৃতি ভালো হয়ে যেতে পারে । , যদি না কেউ ভূটান মিস না করে ",1,0.25
কেল্লার গেইট থেকে ১০০-১৫০ মিটার পশ্চিমে গেলে হাতের বাম পাশের দোকান,0,0.45454545454545453
এই গল্পটি স্থানীয় মুরব্বীদের কাছে শোনা ,0,0.6666666666666666
আপসহীন রিপটিং এভানেই আপসহীন ভাবে খবর প্রচার করে জান.,1,0.5555555555555556
পুলিশ যে কোন জাতের তা নিয়ে থিসিস করা দরকার । শূয়োর আর কুত্তার সংমিশ্রণে বিডি পুলিশ,2,0.3125
আরে বাবা এদেখি অভিনব পদ্বতিতে ভিক্ষা । কি করছেন আমাদের সম্মানিত প্রশাষন,0,0.4166666666666667
আমাদের বাংলাদেশএর খাবার ভিশ্ব সেরা,1,0.4
আমরা 28 জন গিয়েছিলাম । ব্যাচেলর দের পার হেড 6500 টাকা করে পড়েছিল । ফ্যামিলি হলে 9000 টাকা পার হেড,1,0.2
ভ্যাকেশন মানেই রেট বেশী,0,0.5
আদনান শালারে বান্দরের মতো লাগে । শালা বাইনচোদ,2,0.25
হাঁসু ডাইনির মদত ছাড়া পুলিশের বাবার হিম্মত নাই,2,0.5
কিন্তু আমার প্রশ্ন হলো বিসিসিআই এ অমিত শাহার প্রভাব কি বোর্ডে রাজনীতির দখল প্রমাণ করে না ,0,0.1875
"যে রাজনীতি মানুষকে মনুষ্যত্ব শেখানোর পরিবর্তে পশু বানায় সে রাজনীতির কি দরকার ? ধিক্কার জানাতেও ঘৃনা হয় । দেশের সর্বোচ্চ বিদ্যাপিঠের মেধাবীদের যদি এই অবস্থা হয় । কোথায় গিয়ে ঠেকেছে আমাদের বিবেকবোধ , নৈতিকতা আর ধর্মীয় মূল্যবোধ ",2,0.24324324324324326
ভাইয়া রাজশাহী বাটার মোড়ের জিলাপির রিভিউ করতে ভুলবেন না,1,0.3333333333333333
নান্নার বিরিয়ানী এর একটা রিভিউ দিয়েন,1,0.5
ব্রেন মাসালা টা কি গরুর নাকি ছাগলের,0,0.2857142857142857
হাগু করতে না পারলে কি হইছে টয়লেটেতো বসেছি,2,0.25
তাই বলি ন্যেকিটা সিরিয়াল ছেড়ে রান্নাঘরে কেন ঢুকলো,2,0.5
এসব জালিমদের আল্লাহ বিচার করুক,1,0.2
না দা ভাগাড়ের মরা মুরগী বা পাঙ্গাস নয় আসল ভেটকী,1,0.3
শীর্ষ সন্ত্রাসী পুলিশ কর্তৃক এধরণের কথাবার্তা শুনে আহত হবার কিছু নেই । এরাই লিগ্যাল অস্ত্রের লিগ্যাল সন্ত্রাসী,2,0.4117647058823529
তেহেরীটা পেলে মিস করবেন না,1,0.2
শম্ভল : - শব্দটি সংস্কৃত ভাষা ,0,0.5
ভাই যদি গেন্জি বেশি থাকে তাহলে আমাকে একটা গিফট দিয়েন খালিদ ভাই,1,0.25
যানি না এই কমেন্ট পড়বেন কিনা । তারপর ও লিখছি,1,0.3
পরাতন ঢাকার নীরব হোটেলে খান,0,0.4
টিপিক্যাল নোংরা কাটার বাচ্চা,2,0.5
আমি জখনি জাই পাঁচ ভাইতে নাখেলে কেমন জানি অপুরন্ম থেকেই যায়,1,0.36363636363636365
এসপ্ল্যানেড থেকে কোন রাস্তা দিয়ে প্রায় কুড়ি কিমি ঘুরে প্যারামাউন্টে এলেন মশায়,0,0.5
এটা যে আমার বাংলাদেশে এত সুন্দর ইস্তান তা বাবতে পারিনা । আর আপনার কন্ঠ অনেক সৃতিমধুর,1,0.1875
ভাইয়া কাটার একটা নায়েফ নিলে ভালো হতো কাটতে ,0,0.375
"১ অথবা এনায়েতের ফুসকা একবার খেয়ে দেখেন । ঠিকানাঃবর্ণমালা আদর্শ স্কুল এন্ড কলেজ রোড ধনিয়া , যাত্রাবাড়ী ঢাকা ",1,0.2777777777777778
ছোট একটা মাছ 400 টা ডাকাতির জায়গা ,2,0.2857142857142857
রাষ্ট্রপতির কোন ক্ষমতা না থাকায় আনুষ্ঠানিক প্রধান হওয়ায় এইসব কৌতুক আর নাটক করে বেড়ায়,0,0.35714285714285715
"ভাই উচ্চারণটা চট্টলা , চট্টগ্রামের উচ্চারণের মত চট্রলা না ভাইয়া ",0,0.4
মানালি ও কল্লু আরো ভালো সেখানে স্নোফল হয় ডিসেম্বার ও জানোয়ারিতে বেচে থাকলে 2020 এর জানোয়ারি তে যাচ্ছি তবে দোয়া ও ভালবাসা রইলো আপনার জন্য আপনার এ টু জেড বলা ঠিক আছে সবাই আসলে এবাবে সব বলতে পারেনা,1,0.21052631578947367
"ভিডিওটা দেখে নস্টালজিক হয়ে গেলাম দাদা , কোথায় হারিয়ে গেল সোনালী সেই সব দিনগুলি , সবাই আমরা চাকরি , ব্যবসা করে সব সুখ স্বচ্ছন্দ কিনতে পারছি , কিন্তু ছাত্রবয়েসের সেই দিনগুলি কোনো মূল্যেই আর ফেরত পাবো না ",1,0.1891891891891892
কার এতো টেকা পড়ছে যে লাখ টাকা দিয়ে আইফোন কিনব যেখানে 40 হাজার খরচে ওয়ান প্লাস এবং এর চাইতেও অনেক ভালো ফোন পাওয়া যাবে,0,0.20833333333333334
বিদ্যানন্দের নাম শুনেই লাইক বাটনের ক্লিক করে দিয়েছি । এই মানুষগুলোর জন্য অবিরাম ভালোবাসা,1,0.42857142857142855
নাইফ তো কাচা বিফের ভিতর ও ইজিলি ঢুকে যাবে,1,0.3333333333333333
সবাইতো এখন আপনার তারিফ করছে,1,0.4
খুব ভালো তবে চিরিয়াখানায় নিলেতো পচা খাবার খাওয়াইবো কারন ওইখানের সব অসাধু,2,0.4166666666666667
লাভ নাই তুমি বেশি জমিয়া ফেলছো ,2,0.3333333333333333
আপু আপনাকে মেকআপে সুন্দর দেখায় না । সামনেরবার থেকে মেকআপ না করে উপস্থাপন করবেন,2,0.21428571428571427
একপিস মাংসের কাচ্চি নাকি ১৮০ টাকা,0,0.3333333333333333
"এটা বলা ঠিক না আল্লাহ চাইলে কিনা করতে পারেন , আজ এই কথা বললেন যেদিন এই পদ্মাসেতু নির্ধারিত টাইমের আগেই যদি ভেঙ্গে যায় তখন কি বলবেন , এই কথাটির ফল দেখতে পারবেন অতি শিগগিরই ",0,0.17647058823529413
চিত্ত বাবুর দোকান খুবই পরিচিত । প্রথম প্লেটে যেগুলো খেলেন সেগুলোই সব চেয়ে বেশি জনপ্রিয়,1,0.3333333333333333
এটা শসা না । পিকল্ স । প্রত্যেক ভিডিওতেই এরকম উল্টা পাল্টা ইনফরমেশন দিতেই থাকেন,2,0.3333333333333333
নতুনকে জায়গা দিতে পুরনোকে জায়গা ছেড়ে দিতে হবে,1,0.25
কিসের ক্যনসার হাসপাতাল এরা সব চোর পাবলিকের টাকা লুটে নিচ্ছে হারাম খোরেরা,2,0.3333333333333333
দয়াকরে সারোয়ার ভাইকে দায়িত্ব টা দেন তাহলে আমরা দরশক খুশি হবো ,0,0.18181818181818182
"মাদারচোদ ক্যান্সার হাসপাতাল , বাল ফালায় আয়োজক শালার পুত বাইঞ্চোদরা ",2,0.4
দেশে সুশাসনের অভাবেই এ অবস্থা । বুঝলাম না এত বাড় বাড়ল আর বুদ্ধিমতি সরকার কিছুই টের পেলনা । এত চৌকশ পুলিশ মিলিটারি এরা কী করেছিল । ক্ষতি যা হয়েছে তা কে পোষাবে,2,0.28125
আপু আমি তো প্রতি দিন হাটা হাটি করি কিন্ত প্যাটের চরভি তো কমেনা ,0,0.38461538461538464
পুলিশগোরে ডিম থেরাপি দেয়া উচিত ,2,0.2
মাদার চোদ্দ পুলিশ কুওা বাচ্চা পুলিশ,2,0.3333333333333333
ভাই সত্যি কথা কি জানেন পাপন বড় বেয়াদব । আশরাফুল কে এখনো দলে নিচ্ছে না,2,0.2
বাংলাদেশের পুলিশ একটা বাইঞ্চুত ছারা আর কিছুনা,2,0.2857142857142857
সংবাদের বড় অভাব মনে হচ্ছে,2,0.2
শক্তিগড়ের লেংচা মিষ্টি ভায়া,1,0.75
গাদা কোথাকার ওটাতো উছিলা মাএ বাঁছিয়েছেনতো মহান আললাহ,2,0.5
"টাকার দাম আছে ভাই , ধুমাইয়া টাকা কামাইছো আর এখন বউ কামায় দেয় তাই টাকারে টাকা মনে হয় না ",2,0.21052631578947367
এই শালা বলে কেই নকি জোগাজোগ করেনি টাকার ঝনন শালারে বিচার কড়া দরকার,0,0.46153846153846156
"টাকার দাম আছে ভাই , ধুমাইয়া টাকা কামাইছো আর এখন বউ কামায় দেয় তাই টাকারে টাকা মনে হয় না ",2,0.21052631578947367
কোন দিকে চাইয়া কথা কন ভাই বুঝি না ত,1,0.2222222222222222
অনেকবারই খাওয়া হয়েছে এখানে,1,0.25
"4 জন 5 দিন 70 , 000 টাকা । দুই দেশেরই ভিসা লাগবে ",0,0.23076923076923078
চাদাবাজি কে ঠিকাদারি বললি,2,0.5
এখন ইলিয়াস ভাই এর একটা লাইভ দরকার । দেশের জনগণ যেন জেগে ওঠে । আন্দ লিব রহমান পার্থ ভাই এখন কই মাঠে আসুক । এবং সকলে মিলে দেশটাকে বাচায়,1,0.2413793103448276
"বাঁশ ভালোই দিলেন , এই বাঁশটা অনেকের পকেট এবং ইজ্জত বাচিয়ে দিল । ধন্যবাদ ",1,0.21428571428571427
"পাছায় নাই ছাল থেকে বাকলা , তিন থেকে কলা খাই একলা একলা ",2,0.3333333333333333
জুতা দিয়া পিডাইতে মন চায় সালাগরে,2,0.3333333333333333
১ টাকার শিঙ্গারা,1,0.3333333333333333
"নুরু সকল করিও , কিন্তু কোনো ধর্মকে ব্যঙ্গ ও গালি দিওনা ",0,0.36363636363636365
ভুমিকা৷ আওয়ামিলিগ পুলিশ৷ ৷কেচিনোলিগের৷ দালাল,2,0.8
দেশ চালায় পুলিশ । কি আর বলবেন । পুলিশের কাঁধে ভর করে যখন সরকার চলে তখন জননিরাপত্তা সহ দেশের আইন শৃঙ্খলা কোন ভাবেই স্বাভাবিক থাকেনা । কারন পুলিশ এখন দড়ি ছাড়া ষাঁড় গরুর মতো । যাকে পাচ্ছে তাকেই গুতো দিচ্ছে । এটাই স্বাধীনতর এবং মুক্তিযুদ্ধের সুফল,2,0.21739130434782608
* সবই বুঝলাম ঐদিকে ভারতকে সবকিছু দিয়া বিনিময়ে মুলা পাইলো আর এই মুলা আড়াল করতেই সম্রাটকে সামনে আনছে চুদুর বুদুর বাদ দেন এটা কোন চমক হতে পারে না জনগণ সব বুঝে *,2,0.34375
আমি খোঁজতে খোঁজতে পাইলাম না । শেষ পর্যন্ত দেখতে হল ,0,0.2
দারুন হয়েছে আমি আকাশ থেকে পড়বা সাঁতার কাটবো ,1,0.25
এরা লটারির টাকা ভাগবাটোয়ারা করে হজম করে ফেলেছে । এরা প্রতারক । এদের ধরে জনসমক্ষে পিটানো হোক,0,0.17647058823529413
কী ছিরি ছ্যা ! যেন নোংরা শূয়রের খামার,2,0.5
এখানের খাবারের মান বিলো এভারেজ । অস্বাস্থকর সব খাবার,2,0.4444444444444444
অসাধারন ! মানবিকতার জন্য স্বপ্ন সুপারশপ কে ধন্যবাদ,1,0.25
আমি 1স্ট মার্চ যাচ্ছি । এটা কি সঠিক সময়,0,0.2222222222222222
"ভাই ডাকাতের দলে মাল ডেলেছে , তাই উল্লাটা হয়েগেছে ",2,0.5555555555555556
আপনের বউ এতো লুচ্চি কেনো,2,0.4
আপনার উপস্হাপনা একটু শহর ঘুরিয়ে দেখানো সব মিলিয়ে খুব সুন্দর দাদা । আপনি নাট্যজগতের গুণীজন সেটা আজ জানলাম,1,0.2222222222222222
মরা গরু মাংশ নাতো ভাই । মরা মুরগি নাতো,2,0.2222222222222222
কোন জায়গায় দিনাজপুর এই দোকানটা,0,0.2
শালার পুতেদের লটারি বিক্রি করতে আসলে চুদা দেম এর পর,0,0.2
মরলেই ভাল হইত জাক শিক্ষা হইসে অত পানিতে এতো ফুরতি আসে কয়থেকে,0,0.3333333333333333
করে আসছি প্রশাসনিক পোশাখ ধারী এই সব পশু যানোয়ারের নির্মম অত‍্যাচার । তাই আজ আমাদের সকলকে এগিয়ে আসতে হবে এবং এই সব মানুষ নাম ধারি পশুর বিরুদ্ধে রুখে দাঁড়াতে হবে,1,0.23333333333333334
খাবারের সাথে গানগুলোও অসাধারণ,1,0.25
কামাল বিরিয়ানী হাউজ । কাচ্ছি বিরিয়ানী তো বুঝলাম । কিন্তু এটা কি মাটন কাচ্ছি না কি বিপ কাচ্ছি সেটা বুঝতে পারলামনা । হুল্লোল ভাই এই কাচ্ছি বিঃ টা কিসের গোস্ত অথবা মিট দিয়ে বানানো হয়েছে বল্লো আরো ভালো হতো,2,0.2564102564102564
""" আমি দাজিলিং শিমলা মানালীর অনেক ভিডিও দেখেছি কিন্তু কোনটা জেলায় তাই বোঝতে পারি নাই কিন্তু আজ অনেকটাই ক্লিয়ার হয়ে গেলাম আপনার ভিডিও দেখে শুনে । "" ",1,0.18518518518518517
"পুলিশের ইউনিটগুলো হয়ে গেছে মাল্টিপ্লাগের মত , যার কোন পোর্টই ঠিক মত কাজ করে না । বাংলাদেশি হিসেবে আমি লজ্জিত ",2,0.2
শুধু ভুমিকম্প কেন যদি ভারত পাকিস্তানের সবগুলো পারমাণবিক বোমা মারা হয় তাহলেও এই সেতুর কিছুই হবে না,2,0.29411764705882354
আমাদের নতুন চ্যানেলে জয়েন করুন,1,0.2
আরে ভাইজান লজ্জা শরম করে লাভ নাই ভুল মানুষের হয় এটাই সাভাবিক আগে আপনার ফেমিলিকে বাঁচান । সব কিছু ভুলে যান সামনে ঈদ বউ বাচ্চার জন্য জামাকাপড় কিনতে হবেনা তারাতারি চাকরিতে জয়েন্ট দেন দোয়ারইলো ভালো থাকেন,1,0.2222222222222222
বাট আনার পর দেখি ৭০ পেকেট কাচ্চির ভিতর ১২ পেকেটে মাংসের কোন টুকরাই নাই,2,0.21428571428571427
"ভাবির ওপর কিসের প্রতিশোধ নিছেন আগে বলেন সেটা ? , । বেচারা , ভাবি , আপনার রিভিউর চক্করে কত কষ্ট করলো ",2,0.23809523809523808
"ভাই , ডিস্ক্রিপশনটা একটু পড়েন প্লিজ ",0,0.3333333333333333
লাইক কমান্ড দিয়ে পাশে আছি,0,0.2
"তালতলার বিপরিতে যেই তান্দুরী চিকেন পাওয়া যায় , ওটা খাইছেন ভাই ",1,0.2727272727272727
আর যেভাবে খাও মনে হয় তুমি ভিনদেশী পর্যটক কিভাবে খেতে হয় সেটাই যানো না ভায়া ব্যঙ,2,0.3125
সাংবাদিকরা যদি বাংলার চাইতে প্রতিবেদনে ইংরেজি বেশী পছন্দ করেন তবে প্রতিবেদনটা ইংরেজীতে করলেই তো পারেন,2,0.2
নাক দিয়ে তরকারি ঘেরান নেওয়া,1,0.4
"নোংরা পরিবেশ , বিচ্ছিরি স্বাদের খাবার আর অতিরিক্ত মূল্যের সমন্নয় হলো বিউটি বোর্ডিং ",2,0.23076923076923078
ভাই আর্মিদের রিসোর্টে কি সাধারণ মানুষ উঠতে পারে না,0,0.2222222222222222
তাহলে আমি হয়তো ঠকেছি ! অথবা ভাড়া বেড়েছে : ),1,0.2
মিরপুর ক্রিকেট স্টেডিয়ামের ৪ নং গেটের অপজিটে । ডায়েস বাংলাদেশ শোরুমের সামনে,0,0.4166666666666667
ভাইজান আপনের ভিডিও সব দিখী খুব ভালো লাগে থ্যাংকস,1,0.3333333333333333
"সর্বপ্রথম আমি ধন্যবাদ জানাই মাননীয় প্রধানমন্ত্রীকে , তিনি বর্তমানে মাদক এবং দূর্নীতি বিরুদ্ধে যে অভিযান চালিয়েছে এবং কিছু দূর্নীতিবাজ লোকদেরকে গ্রেফতার করেছে ",1,0.22727272727272727
একটা প্রশ্ন ছিল । সাজেক ভ্যালি বাংলাদেশ আর্মি নিয়ন্ত্রিত এলাকা বলেছিলেন । সেখানে ভারতীয়রা কি যেতে পারে ? অগ্রীম ধন্যবাদ,1,0.25
হ‍্যা ভাই । বিবেকানন্দ রোডে,1,0.4
ঢাকায় ইন্ডিয়ান থালীর রিভিউ দেখাবেন,1,0.2
১০ অথবা ১৫ আগে না কাটলে ভালো সিট পাবেন না,0,0.2
শুধু কি র্পাসফুট হলেই হবে নাকি ভিসাও ব্যস্বতা করতে হবে জানাবে আমি ওআার পরিবার যেতে চাই টুটাল 3জন,1,0.3888888888888889
তোরা এক মাদারি । অার কারো বাড়ি পাশনাই ,2,0.25
আপনাদের মত সৎ সাহসী সাংবাদিকরা হলো মনি মুক্তার মত আল্লাহ রাব্বুল আলামিন আপনাদের কে জালিম দের হাত থেকে হেফাজত করুন দয়া করে আপনার সাথে কথা বলতে চাই কল করবেন ব্যাক করবো 01831819223,1,0.1875
সৌদিতে লাগবে মাএ 25 মিনিট,1,0.2
সরকার চাইলে গরিবের টাকা টা আদাই করে দিতে পারে পুলিশ পসাসন এর দিসটি আকসন করছি,1,0.26666666666666666
এরকম ন্যাক্কারজনক কাজ এখন বর্তমান পুলিশের দ্বারাই সম্ভব,2,0.25
"ভাই একবার খাইলে ২ য় বার আবার না আসলে , আমি ট্রিট দিমু আপনাদের ",1,0.21428571428571427
হিল্লোল বদ্দা রে খাবাইয়েরে শেষ গরি ফেলাইয়ে । ধন্যবাদ চট্টগ্রামের খাবার নিয়ে ভিডিও বানানোর জন্য,1,0.26666666666666666
সাংবাদিক তার ধনটা শুশেদে কুত্তার ,2,0.4
"আস্তে আস্তে বল করমু পারলে মাইরো ছয় , আমি কামলা খাইট্টা যামু তোমরা কইরো জয় । ❤ ️ ❤ ️ ",1,0.3
গুল্লু ভাবিকে একটু বেশি করে দেখাবেন ভাইয়া । শি ইজ ড্যাম কিউট,1,0.3333333333333333
ডিসেম্বারে খুব শীত থাকে । না যাওয়াই ভালো । ফেব্রুয়ারি থেকে মে হল পার্ফেক্ট টাইম,1,0.2
6 । মুহাম্মদ ( সাঃ ) এর আনিত ধর্ম ( ইসলাম ) এর কোন বিষয় অথবা ধর্মীয় ছওয়াব বা শাস্থির ব্যাপারে ঠাট্টা - বিদ্রূপ করা,0,0.24
জাহান্নমে এর চেয়ে 1000 গোন বেশি ঝাল খাওয়াবে জাহান্নামি দের,2,0.4
"হাসিনা তন্ত্রে এমন গঠনা , বঙ্গবল্টুর সপ্ন ",0,0.42857142857142855
মাদারচুদের লজ্জা নাই এখনো আতহততা করে না কেন,2,0.25
নুর ভাই তুমি এই বাংলাদেশের জন্য অহংকার এগিয়ে য়াও সামনে শোদিন আসছে । ইনসাআললাহ । তুমি একাই একশয় । তুমার জন্য মন ভরে দোয়া করি,1,0.2
আরে নাস্তিকের বাচ্চা আল্লাহ বাচিয়েছে,2,0.4
মাদারচোদি দেশে আবার নীতি কথা চুদায়ে লাভ কি,2,0.25
"গ্রামীণ ফোনের ভিডিওটি এবং আপনার এডিটিং খুবি ভালো ছিল , যেটা প্রশংসা পাওয়ার যোগ্য । আপনিকি গ্রামীণের সাথে আছেন ? না আপনার ভিডিও ওরা সিলেক্ট করেছে যানাবেন ",1,0.18518518518518517
"আপনি বাঙালি বললে লোকে হাসবে ! আপনি কাসুন্দি জানেন না , আপনি ডালনা কি জানেন না ",2,0.1875
আই হাই খানকি পলা আরুম করা কে,2,0.2857142857142857
মাশাআল্লাহ জাযাকাল্লাহ খাইরান ,1,1.0
"ভাই বাংলাদেশে সুশি আছে , কোন জাগায় বলবেন একটু , আর আমি তো সুসির সেপ ফরোম ইটালি আসা আছে বাংলাদেশে একটা সুশি রেস্টুরেন্ট দিবো ",1,0.25
এমন গাজাখুরি খবর সত্যিই হাস্যকর,2,0.2
2 জন হলে ত চান্দের গারি নিয়া পসিবলনা ত কিবাভে জাব,1,0.36363636363636365
পাসানো হয়েছ । সম্রাট ভাই কে,0,0.3333333333333333
"জত খারাপ কাজ আছে । তার জোন্য পুলিশ দায়ি , কোথাও কিছু হোলে পুলিশ দোইরা পিটাই বেন ",2,0.29411764705882354
"গত বছরের নির্বাচনের আগে সরকার ভারতকে আমাদের বন্দর দুটি সমর্পণ করেছেন । এখন তারা দুই বন্দরকে নিজেদের মতো ব্যবহার করবে , এতে বাংলাদেশের অর্থনৈতিক ফায়দা হবে না মোটেই , কারণ তাদের ব্যবহারের ক্ষতি পোষাতে আরও বেশি খরচ হয়ে যাবে ",0,0.23076923076923078
"আর আমার ভিসায় বুড়িমাড়ি বডার দিছি , আমি কি এখন হরিদাস্পুর দিয়ে ডুক্তে পারব ",1,0.42857142857142855
যমুনার উপস্থাপিকার পোশাক মোটেও গ্ৰহন যোগ্য নয় । এটি আমাদের দেশে বা ধর্মেও গ্ৰহন যোগ্য নয় । এই পোশাকে উপস্থাপনা করলে যমুনা টেলিভিশন তাদের জনপ্রিয়তা হারাবে । তাই আমি বিনীত অনুরোধ করব যে ভবিষ্যতে ভালো গ্ৰহন যোগ্য পোশাক পরে উপস্থাপনা করবেন,2,0.21951219512195122
তদন্তের নামে দামাচাপা শেষ হবে কবে বাংলাদেশের এই সব কূকৃত্তি ,2,0.2
কতো টাকার খাবার খাইছেন বাইয়া একা বার ভাবছেন বাসায়া সবাই মেলে খেতে পাবেন,1,0.3076923076923077
রেনিক বাধ আমার ওনেক পছন্দের,1,0.4
শিয়ালদের বিচার শিয়ালরা করবে তাও বাংলাদেশ ,2,0.3333333333333333
ভাই আপনি গাজিপুর হোটেল নিরিবিলিতে জাইতে পারেন জেখানে ৭০ পদের বরতা আছে,1,0.5
হা কতোঔ না কষঠঔ না পায়ছে এই জারজ লিগ যতো দিন খোমতায় থাকবে ততদিন এমনে করে মানুষকে মরতে হবে,2,0.3157894736842105
সিংগেল গেলেকি চান্দের গাড়িতে যাওয়া যাবেনা,0,0.3333333333333333
উইকিপিডিয়াতে পড়েছিলাম হিটলার ৬০ লক্ষ ইহুদী পরিকল্পিত ভাবে হত্যা করেছিলেন,0,0.5
বিশ্ববিদ্যালয়ের আরবী বিভাগের শিক্ষার্থী মাহমুূদ তাবীব ভাইকে ধন্যবাদ । আর বাংলার গালিবয়ের জন্য শুভকামনা,1,0.21428571428571427
"হ্যা , ফজরের নামাজ আদায় করলে অনেক সুফল পাওয়া যায় ",1,0.3
আরেকটা কথা আদনান ভাইয়ের সাথে প্রায় সবার ভাষাই মিলে সবার ফুড রিভিউ প্রায় এক মেট্রোম্যানই বলেন ফাহিম ভাই বলেন,1,0.21052631578947367
কলকাতার এই একটা ভ্লগই ভাল লাগল । আইটেম গুলা ইউনিক ছিল,1,0.18181818181818182
সিকিম থেকে ফেরার সময় কি আবারো র‍্যাংপু থেকে পার্মিশন নিতে হয়,1,0.18181818181818182
আল্লাহ তুমাদের সবাইকে ভাল রাগবে,0,0.4
তবিব ভাই এক জন জিনিয়েস । লিরিক গুলা খুব যত্ন করে সাজিয়েছে ,1,0.3333333333333333
গত 6 মাসে 2083জন নারী ও শিশু নির্যাতনের শিকার,2,0.2222222222222222
"কোন ধরনের জ্বালই আমার জন্য ব্যাপার না , আমি প্রচন্ড জ্বাল খেতে পছন্দ করি ",0,0.21428571428571427
খাসা রিভিউ । বাংলাদেশ যাবোই,1,0.4
"কুত্তাচোদাগুলা ব্যবস্থা নিবেনা বালও , এদের কথা শুনলেই বোঝা যায় এরা গুম করে অভ্যস্ত ",2,0.2857142857142857
বাংলাদেশী সংবাদ মাধ্যমগুলো দিন দিন পুরাই আবালচোদা হয়ে যাচ্ছে । ডলার কামানোর ধান্ধায় পুরাই গাজাখুরি সব নিউজ বানায় । লেইম পুরাই,2,0.2857142857142857
তিনিত বাংলাদেশের মানুষ ছিল,1,0.25
ভাই খাইলেন মাছ কাইলেন মাখন ? বুঝলাম না কি খাইলেন,2,0.2
